census id,week_num,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
491400,39,1,3,3,11,4,5,9.4,41.7,25.8,24.5,43.6,10934,92,0,243,0
491400,40,0,2,10,4,6,5,9.4,41.7,25.8,24.5,43.6,10934,92,2,341,1
491400,41,0,2,4,10,4,3,9.4,41.7,25.8,24.5,43.6,10934,92,2,341,1
491400,42,1,3,7,4,5,9,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
491400,43,1,3,5,6,4,5,8.2,42.4,19.6,21.3,43.2,12961,83,2,406,1
491400,44,1,3,8,9,5,5,8.2,42.4,19.6,21.3,43.2,12961,83,2,406,1
491400,45,1,3,13,1,4,6,8.2,42.4,19.6,21.3,43.2,12961,83,2,406,1
491400,46,0,0,7,6,9,4,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
491400,47,0,0,4,3,7,4,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
491400,48,0,0,5,7,3,2,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
491400,49,0,0,2,8,11,4,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
491400,50,0,0,8,3,8,4,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
491400,51,1,1,8,6,5,3,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
491400,52,1,1,5,7,8,4,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
500100,1,1,1,7,7,2,9,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
500100,2,1,1,4,7,7,8,8.2,42.4,19.6,21.3,43.2,12961,83,0,0,0
500100,3,1,1,5,5,8,9,8.2,42.4,19.6,21.3,43.2,12961,83,1,239,1
500100,4,0,10,3,5,10,4,3.8,20.6,10.7,9.6,22.2,44689,15,2,1101,0
500100,5,0,2,2,7,4,7,3.8,20.6,10.7,9.6,22.2,44689,15,1,154,0
500100,6,0,2,5,4,6,9,3.8,20.6,10.7,9.6,22.2,44689,15,1,154,0
500100,7,1,9,3,7,5,8,3.8,20.6,10.7,9.6,22.2,44689,15,2,486,0
500100,8,1,9,6,5,3,8,3.8,20.6,10.7,9.6,22.2,44689,15,2,486,0
500100,9,0,6,7,4,3,9,7.4,43.1,21.2,27.6,42.7,12034,87,2,350,0
500100,10,0,6,5,10,2,5,7.4,43.1,21.2,27.6,42.7,12034,87,2,350,0
500100,11,1,5,6,7,4,4,15.2,30.7,15.8,54.8,33.8,10402,96,2,577,1
500100,12,1,5,7,8,4,3,15.2,30.7,15.8,54.8,33.8,10402,96,2,577,1
500100,13,0,4,5,1,10,9,15.2,30.7,15.8,54.8,33.8,10402,96,0,1012,1
500100,14,0,4,6,7,9,6,15.2,30.7,15.8,54.8,33.8,10402,96,0,1012,1
500100,15,1,1,2,5,7,9,15.2,30.7,15.8,54.8,33.8,10402,96,1,1236,1
500100,16,1,1,1,4,7,6,15.2,30.7,15.8,54.8,33.8,10402,96,1,1236,1
500100,17,1,7,6,6,4,7,15.2,30.7,15.8,54.8,33.8,10402,96,1,1300,0
500100,18,1,7,4,7,8,8,15.2,30.7,15.8,54.8,33.8,10402,96,1,1300,0
500100,19,0,2,5,7,4,7,15.2,30.7,15.8,54.8,33.8,10402,96,0,940,1
500100,20,0,8,1,5,12,4,15.2,30.7,15.8,54.8,33.8,10402,96,1,1403,2
500100,21,1,7,8,3,5,6,15.2,30.7,15.8,54.8,33.8,10402,96,2,860,2
500100,22,1,3,4,5,6,5,15.2,30.7,15.8,54.8,33.8,10402,96,0,1642,1
500100,23,1,3,10,9,4,2,15.2,30.7,15.8,54.8,33.8,10402,96,0,1642,1
500100,24,0,2,7,9,8,1,15.2,30.7,15.8,54.8,33.8,10402,96,1,589,2
500100,25,0,36,5,5,7,4,9.6,25.8,15.8,40.7,32.6,16444,76,2,2163,2
500100,26,0,24,5,10,5,6,9.6,25.8,15.8,40.7,32.6,16444,76,2,1889,3
500100,27,0,24,8,6,6,4,9.6,25.8,15.8,40.7,32.6,16444,76,2,1889,3
500100,28,0,24,6,1,6,8,9.6,25.8,15.8,40.7,32.6,16444,76,2,1889,3
500100,29,1,23,5,6,9,7,9.6,25.8,15.8,40.7,32.6,16444,76,1,1150,0
500100,30,1,23,5,3,6,6,9.6,25.8,15.8,40.7,32.6,16444,76,1,1150,0
500100,31,1,23,8,3,9,4,9.6,25.8,15.8,40.7,32.6,16444,76,1,1150,0
500100,32,0,28,5,12,6,2,1.3,13.8,4.9,7.4,21.8,59077,7,2,426,0
500100,33,0,28,6,7,4,8,1.3,13.8,4.9,7.4,21.8,59077,7,2,426,0
500100,34,0,28,4,6,7,4,1.3,13.8,4.9,7.4,21.8,59077,7,2,426,0
500100,35,0,28,8,7,4,8,1.3,13.8,4.9,7.4,21.8,59077,7,2,426,0
500100,36,1,21,4,6,3,10,5.7,40.1,16.7,34.5,38.3,16148,82,0,254,0
500100,37,1,21,6,6,4,6,5.7,40.1,16.7,34.5,38.3,16148,82,0,254,0
500100,38,1,21,7,7,6,4,5.7,40.1,16.7,34.5,38.3,16148,82,0,254,0
500100,39,1,3,6,4,6,4,1.8,29.6,18.2,14.3,30.7,23791,47,1,95,0
500100,40,1,3,7,6,9,4,1.8,29.6,18.2,14.3,30.7,23791,47,1,95,0
500100,41,1,3,10,2,7,7,1.8,29.6,18.2,14.3,30.7,23791,47,1,95,0
500100,42,1,15,3,8,8,4,1.8,29.6,18.2,14.3,30.7,23791,47,0,579,2
500100,43,1,15,7,8,7,4,1.8,29.6,18.2,14.3,30.7,23791,47,0,579,2
500100,44,1,15,3,7,8,6,1.8,29.6,18.2,14.3,30.7,23791,47,0,579,2
500100,45,1,15,10,2,5,5,1.8,29.6,18.2,14.3,30.7,23791,47,0,579,2
500100,46,0,4,2,6,4,10,1.8,29.6,18.2,14.3,30.7,23791,47,2,18,0
500100,47,1,9,2,6,5,9,1.8,29.6,18.2,14.3,30.7,23791,47,0,8,0
500100,48,1,9,7,2,6,9,1.8,29.6,18.2,14.3,30.7,23791,47,0,8,0
500100,49,1,1,10,3,4,7,1.3,39.7,28.7,18.4,40.4,19252,78,0,0,0
500100,50,0,8,2,5,8,9,3.3,29.3,24.3,15.9,39.5,23472,57,1,333,1
500100,51,0,12,4,6,2,7,3.3,29.3,24.3,15.9,39.5,23472,57,0,383,1
500100,52,1,13,4,4,4,7,3.3,29.3,24.3,15.9,39.5,23472,57,0,447,0
500200,1,1,13,9,4,3,7,3.3,29.3,24.3,15.9,39.5,23472,57,0,447,0
500200,2,1,13,6,9,4,8,3.3,29.3,24.3,15.9,39.5,23472,57,0,447,0
500200,3,1,13,5,5,5,6,3.3,29.3,24.3,15.9,39.5,23472,57,0,447,0
500200,4,1,5,11,4,3,6,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
500200,5,1,5,5,4,9,5,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
500200,6,1,15,4,8,9,1,2.4,21.7,15.7,11.3,35.4,35911,26,1,262,0
500200,7,1,5,6,4,8,8,2.4,21.7,15.7,11.3,35.4,35911,26,1,209,1
500200,8,1,5,3,9,3,8,2.4,21.7,15.7,11.3,35.4,35911,26,1,209,1
500200,9,1,5,6,8,4,5,2.4,21.7,15.7,11.3,35.4,35911,26,1,209,1
500200,10,0,22,7,7,6,6,2.4,21.7,15.7,11.3,35.4,35911,26,1,540,1
500200,11,0,22,3,7,7,7,2.4,21.7,15.7,11.3,35.4,35911,26,1,540,1
500200,12,0,22,6,8,6,1,2.4,21.7,15.7,11.3,35.4,35911,26,1,540,1
500200,13,0,12,6,7,8,2,5.6,42.1,28.6,25.4,42.8,13785,88,0,20,0
500200,14,0,12,4,6,6,8,5.6,42.1,28.6,25.4,42.8,13785,88,0,20,0
500200,15,0,4,6,7,6,4,5.6,42.1,28.6,25.4,42.8,13785,88,0,321,2
500200,16,0,1.08,6,5,6,9,1.5,18.4,8.4,4.3,26.2,39056,14,0,1867,1
500200,17,1,21,3,5,8,6,1.5,18.4,8.4,4.3,26.2,39056,14,0,474,0
500200,18,0,0,7,2,11,6,2.9,30.7,23.4,16.5,36.1,18672,58,1,179,0
500200,19,0,0,1,3,6,6,2.9,30.7,23.4,16.5,36.1,18672,58,1,179,0
500200,20,0,0,2,2,11,9,2.9,30.7,23.4,16.5,36.1,18672,58,0,307,0
500200,21,1,9,5,5,5,5,2.9,30.7,23.4,16.5,36.1,18672,58,1,525,2
500200,22,1,9,7,3,8,6,2.9,30.7,23.4,16.5,36.1,18672,58,1,525,2
500200,23,1,9,5,7,3,5,2.9,30.7,23.4,16.5,36.1,18672,58,1,525,2
500200,24,1,3,1,5,11,4,2.9,30.7,23.4,16.5,36.1,18672,58,0,462,2
500200,25,1,3,7,4,4,4,2.9,30.7,23.4,16.5,36.1,18672,58,0,462,2
500200,26,1,3,10,7,4,6,2.9,30.7,23.4,16.5,36.1,18672,58,0,462,2
500200,27,1,3,9,5,7,3,2.9,30.7,23.4,16.5,36.1,18672,58,0,462,2
500200,28,0,12,6,1,5,8,2.8,31.1,20,14,35.7,19398,55,0,293,0
500200,29,0,12,3,1,10,6,2.8,31.1,20,14,35.7,19398,55,0,293,0
500200,30,0,12,9,7,6,3,2.8,31.1,20,14,35.7,19398,55,0,293,0
500200,31,0,12,7,3,6,8,2.8,31.1,20,14,35.7,19398,55,0,293,0
500200,32,1,7,3,7,5,2,2.8,31.1,20,14,35.7,19398,55,0,313,0
500200,33,0,10,8,4,5,6,2.8,31.1,20,14,35.7,19398,55,0,738,1
500200,34,0,10,8,3,6,6,2.8,31.1,20,14,35.7,19398,55,0,738,1
500200,35,0,10,6,5,4,9,2.8,31.1,20,14,35.7,19398,55,0,738,1
500200,36,1,7,4,9,5,7,2.8,31.1,20,14,35.7,19398,55,0,379,0
500200,37,1,7,6,8,3,9,2.8,31.1,20,14,35.7,19398,55,0,379,0
500200,38,1,7,6,6,8,4,2.8,31.1,20,14,35.7,19398,55,0,379,0
500200,39,0,2,4,1,8,7,2.8,31.1,20,14,35.7,19398,55,1,407,0
500200,40,0,6,4,6,7,5,2.8,31.1,20,14,35.7,19398,55,0,283,0
500200,41,0,6,8,10,3,5,2.8,31.1,20,14,35.7,19398,55,0,283,0
500200,42,0,6,9,1,5,10,2.8,31.1,20,14,35.7,19398,55,0,283,0
500200,43,0,2,2,7,3,6,2.8,31.1,20,14,35.7,19398,55,0,739,1
500200,44,1,7,4,8,6,5,3.3,27.8,24,14.5,40.3,18881,60,1,307,0
500200,45,1,7,2,5,9,5,3.3,27.8,24,14.5,40.3,18881,60,1,307,0
500200,46,1,3,5,5,10,7,3.3,27.8,24,14.5,40.3,18881,60,0,288,1
500200,47,1,3,2,7,8,9,3.3,27.8,24,14.5,40.3,18881,60,0,288,1
500200,48,0,4,7,6,7,3,3.3,27.8,24,14.5,40.3,18881,60,2,367,0
500200,49,0,4,4,4,5,10,3.3,27.8,24,14.5,40.3,18881,60,2,367,0
500200,50,0,16,9,3,5,6,1.4,17.2,21.1,10.6,39.3,24454,41,3,1242,1
500200,51,1,3,5,8,2,8,4.7,29.8,19.7,26.6,41.1,16579,75,1,424,0
500200,52,1,3,4,7,6,5,4.7,29.8,19.7,26.6,41.1,16579,75,1,424,0
500300,1,1,3,4,8,9,6,4.7,29.8,19.7,26.6,41.1,16579,75,1,424,0
500300,2,0,2,6,4,6,8,4.7,29.8,19.7,26.6,41.1,16579,75,1,507,0
500300,3,0,2,5,6,4,4,4.7,29.8,19.7,26.6,41.1,16579,75,1,507,0
500300,4,0,2,6,5,2,9,4.7,29.8,19.7,26.6,41.1,16579,75,2,148,0
500300,5,0,2,8,1,7,7,4.7,29.8,19.7,26.6,41.1,16579,75,2,148,0
500300,6,0,2,5,5,5,7,4.7,29.8,19.7,26.6,41.1,16579,75,2,148,0
500300,7,1,13,4,8,6,6,4.7,29.8,19.7,26.6,41.1,16579,75,0,1080,2
500300,8,1,13,6,5,6,7,4.7,29.8,19.7,26.6,41.1,16579,75,0,1080,2
500300,9,1,13,5,6,5,5,4.7,29.8,19.7,26.6,41.1,16579,75,0,1080,2
500300,10,1,13,5,12,9,1,4.7,29.8,19.7,26.6,41.1,16579,75,0,1080,2
500300,11,1,9,6,7,9,4,6.8,33,18.6,19.3,42.7,12515,79,0,0,0
500300,12,1,9,3,8,7,7,6.8,33,18.6,19.3,42.7,12515,79,0,0,0
500300,13,0,12,5,5,7,8,2.1,11.5,20,11,44,28887,38,0,725,0
500300,14,0,12,5,3,8,9,2.1,11.5,20,11,44,28887,38,0,444,1
500300,15,0,16,3,5,10,7,2.1,11.5,20,11,44,28887,38,0,517,0
500300,16,0,16,6,6,4,5,2.1,11.5,20,11,44,28887,38,0,517,0
500300,17,1,5,3,2,7,8,2.5,19.8,20.3,16.9,41.2,17949,52,0,5,0
500300,18,1,5,9,4,4,8,2.5,19.8,20.3,16.9,41.2,17949,52,0,5,0
500300,19,1,5,2,4,9,3,2.5,19.8,20.3,16.9,41.2,17949,52,0,5,0
500300,20,1,5,9,2,2,9,2.5,19.8,20.3,16.9,41.2,17949,52,0,5,0
500300,21,1,5,3,6,7,5,2.5,19.8,20.3,16.9,41.2,17949,52,0,5,0
500300,22,1,11,11,5,4,5,2.5,19.8,20.3,16.9,41.2,17949,52,1,135,0
500300,23,1,11,4,11,5,6,2.5,19.8,20.3,16.9,41.2,17949,52,1,135,0
500300,24,1,11,7,4,3,6,2.5,19.8,20.3,16.9,41.2,17949,52,1,135,0
500300,25,1,11,3,3,2,11,2.5,19.8,20.3,16.9,41.2,17949,52,1,135,0
500300,26,0,4,7,6,7,3,2.5,19.8,20.3,16.9,41.2,17949,52,0,331,0
500300,27,0,4,4,11,3,7,2.5,19.8,20.3,16.9,41.2,17949,52,0,331,0
500300,28,0,4,4,7,3,6,2.5,19.8,20.3,16.9,41.2,17949,52,0,331,0
500300,29,0,4,9,1,3,8,2.5,19.8,20.3,16.9,41.2,17949,52,0,331,0
500300,30,1,1,6,9,3,5,2.5,19.8,20.3,16.9,41.2,17949,52,0,239,2
500300,31,1,1,6,6,9,4,2.5,19.8,20.3,16.9,41.2,17949,52,0,239,2
500300,32,0,8,6,6,10,3,2.5,19.8,20.3,16.9,41.2,17949,52,1,824,0
500300,33,0,8,5,6,10,6,2.5,19.8,20.3,16.9,41.2,17949,52,1,824,0
500300,34,0,8,9,7,2,7,2.5,19.8,20.3,16.9,41.2,17949,52,1,824,0
500300,35,1,5,5,5,5,10,2.5,19.8,20.3,16.9,41.2,17949,52,2,419,0
500300,36,1,5,9,5,5,7,2.5,19.8,20.3,16.9,41.2,17949,52,2,419,0
500300,37,1,5,8,4,5,7,2.5,19.8,20.3,16.9,41.2,17949,52,2,419,0
500300,38,0,10,8,4,2,7,1.5,21.6,22.8,13.1,38.6,20588,51,3,636,1
500300,39,1,9,4,5,8,6,4,29.2,16.3,21,39.5,14685,65,1,912,2
500300,40,0,4,5,3,8,7,4,29.2,16.3,21,39.5,14685,65,0,487,0
500300,41,0,4,3,6,5,9,4,29.2,16.3,21,39.5,14685,65,0,487,0
500300,42,0,4,3,5,8,9,4,29.2,16.3,21,39.5,14685,65,0,487,0
500300,43,0,4,9,8,3,3,4,29.2,16.3,21,39.5,14685,65,0,487,0
500300,44,0,8,6,4,8,6,6.8,19.2,12.1,31.9,42.8,17104,64,0,646,0
500300,45,1,7,6,4,6,8,6.8,19.2,12.1,31.9,42.8,17104,64,0,1070,1
500300,46,1,7,4,4,8,6,6.8,19.2,12.1,31.9,42.8,17104,64,0,1070,1
500300,47,0,6,5,5,7,7,3.3,25.9,19.4,20.5,42.1,16563,62,2,656,1
500300,48,0,6,4,3,6,6,3.3,25.9,19.4,20.5,42.1,16563,62,2,656,1
500300,49,1,3,6,7,6,9,3.3,25.9,19.4,20.5,42.1,16563,62,0,369,1
500300,50,0,6,4,7,7,5,3.3,17.1,9.6,19.2,42.9,22677,44,1,1457,3
500300,51,1,15,8,7,0,7,8.5,14.1,16.5,35.9,39.2,16134,67,3,1447,0
500300,52,1,11,6,4,5,10,14.4,23.6,13.9,45.1,39.3,13089,84,3,775,1
510100,1,0,14,4,3,7,9,14.4,23.6,13.9,45.1,39.3,13089,84,1,1099,0
510100,2,0,14,8,6,5,5,14.4,23.6,13.9,45.1,39.3,13089,84,1,1099,0
510100,3,0,16,5,7,7,3,14.4,23.6,13.9,45.1,39.3,13089,84,1,1356,2
510100,4,0,16,6,7,5,3,14.4,23.6,13.9,45.1,39.3,13089,84,1,1356,2
510100,5,0,20,11,8,2,4,14.4,23.6,13.9,45.1,39.3,13089,84,2,782,1
510100,6,0,20,8,5,3,6,14.4,23.6,13.9,45.1,39.3,13089,84,2,782,1
510100,7,0,20,4,6,7,8,14.4,23.6,13.9,45.1,39.3,13089,84,2,782,1
510100,8,1,5,5,0,3,13,14.4,23.6,13.9,45.1,39.3,13089,84,0,275,2
510100,9,0,14,3,12,2,4,4.5,18.9,13.7,22.2,31.3,22694,43,0,579,0
510100,10,0,14,2,5,9,5,4.5,18.9,13.7,22.2,31.3,22694,43,0,579,0
510100,11,0,14,7,7,2,7,4.5,18.9,13.7,22.2,31.3,22694,43,0,579,0
510100,12,1,27,7,8,4,5,11.9,29,23,41.5,38.9,12765,91,1,5499,1
510100,13,1,1,5,6,4,4,11.9,29,23,41.5,38.9,12765,91,2,847,2
510100,14,0,2,6,3,12,8,11.9,29,23,41.5,38.9,12765,91,2,1114,1
510100,15,0,2,5,2,3,7,11.9,29,23,41.5,38.9,12765,91,2,1114,1
510100,16,0,2,6,5,10,2,11.9,29,23,41.5,38.9,12765,91,2,511,0
510100,17,0,4,4,7,4,8,11.9,29,23,41.5,38.9,12765,91,1,834,0
510100,18,0,0,8,5,3,8,11.9,29,23,41.5,38.9,12765,91,0,224,0
510100,19,0,0,4,8,3,8,11.9,29,23,41.5,38.9,12765,91,1,323,1
510100,20,0,0,3,11,3,5,11.9,29,23,41.5,38.9,12765,91,1,335,0
510100,21,1,3,2,5,8,7,11.9,29,23,41.5,38.9,12765,91,1,370,1
510100,22,0,0,11,5,4,5,11.9,29,23,41.5,38.9,12765,91,1,106,1
510100,23,0,0,3,6,6,9,11.9,29,23,41.5,38.9,12765,91,1,106,1
510100,24,0,0,6,5,3,8,11.9,29,23,41.5,38.9,12765,91,0,186,2
510100,25,0,22,6,2,9,2,11.1,15.6,16.7,37,37.7,15754,69,0,703,0
510100,26,0,22,9,4,7,1,11.1,15.6,16.7,37,37.7,15754,69,0,703,0
510100,27,0,22,8,2,8,7,11.1,15.6,16.7,37,37.7,15754,69,0,703,0
510100,28,0,12,8,5,5,5,15.8,23.4,18.2,51.5,38.8,12171,93,5,1069,2
510100,29,0,12,7,4,4,7,15.8,23.4,18.2,51.5,38.8,12171,93,5,1069,2
510100,30,1,5,4,5,8,6,15.8,23.4,18.2,51.5,38.8,12171,93,0,929,1
510100,31,1,5,4,5,10,3,15.8,23.4,18.2,51.5,38.8,12171,93,0,929,1
510100,32,1,7,3,7,4,9,15.8,23.4,18.2,51.5,38.8,12171,93,3,609,2
510100,33,1,7,3,9,5,6,15.8,23.4,18.2,51.5,38.8,12171,93,3,609,2
510100,34,1,7,9,6,6,4,15.8,23.4,18.2,51.5,38.8,12171,93,3,609,2
510100,35,1,7,4,9,4,7,15.8,23.4,18.2,51.5,38.8,12171,93,3,609,2
510100,36,1,7,5,8,7,5,15.8,23.4,18.2,51.5,38.8,12171,93,3,609,2
510100,37,1,7,4,5,3,10,15.8,23.4,18.2,51.5,38.8,12171,93,3,609,2
510100,38,0,8,2,10,3,5,15.8,23.4,18.2,51.5,38.8,12171,93,2,463,1
510100,39,0,8,6,9,2,6,15.8,23.4,18.2,51.5,38.8,12171,93,2,463,1
510100,40,0,18,3,8,7,6,2.7,8.9,9.5,18.8,37.6,25113,29,0,0,0
510100,41,0,18,10,6,2,7,2.7,8.9,9.5,18.8,37.6,25113,29,0,0,0
510100,42,1,5,6,5,5,5,5.8,14.9,9.6,33.6,39.6,16907,56,1,701,0
510100,43,0,16,3,7,6,6,5.8,14.9,9.6,33.6,39.6,16907,56,1,1516,0
510100,44,0,16,4,7,3,9,5.8,14.9,9.6,33.6,39.6,16907,56,1,1516,0
510100,45,0,16,2,10,5,9,5.8,14.9,9.6,33.6,39.6,16907,56,1,1516,0
510100,46,0,12,8,5,4,5,5.8,14.9,9.6,33.6,39.6,16907,56,1,1153,3
510100,47,0,12,2,8,7,8,5.8,14.9,9.6,33.6,39.6,16907,56,1,1153,3
510100,48,0,12,6,3,5,6,5.8,14.9,9.6,33.6,39.6,16907,56,1,1153,3
510100,49,0,12,5,4,9,11,5.8,14.9,9.6,33.6,39.6,16907,56,1,1153,3
510100,50,0,12,6,6,5,5,5.8,14.9,9.6,33.6,39.6,16907,56,1,1153,3
510100,51,1,7,6,6,5,9,5.8,14.9,9.6,33.6,39.6,16907,56,1,526,0
510100,52,1,7,9,6,4,5,5.8,14.9,9.6,33.6,39.6,16907,56,1,526,0
510200,1,1,7,7,7,6,3,5.8,14.9,9.6,33.6,39.6,16907,56,1,526,0
510200,2,1,7,4,6,7,6,5.8,14.9,9.6,33.6,39.6,16907,56,1,526,0
510200,3,1,7,8,7,2,9,5.8,14.9,9.6,33.6,39.6,16907,56,1,526,0
510200,4,0,2,3,7,6,8,7.6,27.9,17.1,31.2,40.6,13231,80,0,661,0
510200,5,0,2,5,3,7,12,7.6,27.9,17.1,31.2,40.6,13231,80,0,661,0
510200,6,0,2,3,5,10,5,7.6,27.9,17.1,31.2,40.6,13231,80,0,661,0
510200,7,1,5,2,8,8,6,7.6,27.9,17.1,31.2,40.6,13231,80,0,1007,0
510200,8,1,5,8,6,2,6,7.6,27.9,17.1,31.2,40.6,13231,80,0,1007,0
510200,9,1,5,7,9,7,2,7.6,27.9,17.1,31.2,40.6,13231,80,0,1007,0
510200,10,1,3,6,2,7,11,7.6,27.9,17.1,31.2,40.6,13231,80,0,890,2
510200,11,1,3,8,9,2,4,7.6,27.9,17.1,31.2,40.6,13231,80,0,456,0
510200,12,1,3,8,7,6,4,7.6,27.9,17.1,31.2,40.6,13231,80,0,456,0
510200,13,1,3,0,8,10,7,7.6,27.9,17.1,31.2,40.6,13231,80,0,456,0
510200,14,0,0,8,6,3,10,4.8,34.4,35.9,26.3,40.7,11317,89,0,135,0
510200,15,0,0,9,2,1,8,4.8,34.4,35.9,26.3,40.7,11317,89,0,135,0
510200,16,0,0,9,9,2,6,4.8,34.4,35.9,26.3,40.7,11317,89,0,135,0
510200,17,0,0,3,9,9,5,4.8,34.4,35.9,26.3,40.7,11317,89,0,135,0
510200,18,0,0,8,7,6,2,4.8,34.4,35.9,26.3,40.7,11317,89,0,135,0
510200,19,0,0,4,7,13,3,4.8,34.4,35.9,26.3,40.7,11317,89,0,333,1
510200,20,0,0,10,8,2,4,4.8,34.4,35.9,26.3,40.7,11317,89,0,333,1
510200,21,0,0,5,7,5,10,4.8,34.4,35.9,26.3,40.7,11317,89,0,333,1
510200,22,0,0,4,6,6,5,4.8,34.4,35.9,26.3,40.7,11317,89,0,333,1
510200,23,1,1,5,3,4,10,4.8,34.4,35.9,26.3,40.7,11317,89,0,311,2
510200,24,1,1,2,4,10,7,4.8,34.4,35.9,26.3,40.7,11317,89,1,169,0
510200,25,1,5,4,7,2,5,4.8,34.4,35.9,26.3,40.7,11317,89,1,304,0
510200,26,1,3,5,5,4,10,4.8,34.4,35.9,26.3,40.7,11317,89,1,185,1
510200,27,1,3,2,7,8,8,4.8,34.4,35.9,26.3,40.7,11317,89,1,185,1
510200,28,1,3,2,9,4,7,4.8,34.4,35.9,26.3,40.7,11317,89,1,185,1
510200,29,1,3,7,2,9,4,4.8,34.4,35.9,26.3,40.7,11317,89,1,185,1
510200,30,1,3,7,7,7,5,4.8,34.4,35.9,26.3,40.7,11317,89,1,185,1
510200,31,0,2,4,6,9,7,4.8,34.4,35.9,26.3,40.7,11317,89,0,515,0
510200,32,1,1,6,1,7,9,4.8,34.4,35.9,26.3,40.7,11317,89,0,457,1
510200,33,1,1,6,5,6,10,4.8,34.4,35.9,26.3,40.7,11317,89,0,457,1
510200,34,1,1,2,6,5,8,4.8,34.4,35.9,26.3,40.7,11317,89,0,457,1
510200,35,0,2,5,3,6,3,4.8,34.4,35.9,26.3,40.7,11317,89,1,151,0
510200,36,0,2,3,6,5,10,4.8,34.4,35.9,26.3,40.7,11317,89,1,151,0
510200,37,0,2,7,5,5,6,4.8,34.4,35.9,26.3,40.7,11317,89,1,151,0
510200,38,0,2,5,6,7,9,4.8,34.4,35.9,26.3,40.7,11317,89,1,151,0
510200,39,0,0,11,6,3,4,4.8,34.4,35.9,26.3,40.7,11317,89,0,229,1
510200,40,0,0,4,9,8,5,4.8,34.4,35.9,26.3,40.7,11317,89,0,229,1
510200,41,0,0,7,3,9,5,4.8,34.4,35.9,26.3,40.7,11317,89,0,229,1
510200,42,0,2,8,5,3,3,4.8,34.4,35.9,26.3,40.7,11317,89,0,158,1
510200,43,0,2,3,6,5,8,4.8,34.4,35.9,26.3,40.7,11317,89,0,158,1
510200,44,1,5,5,5,4,9,3.8,46.6,28,28.5,42.5,11888,94,0,125,0
510200,45,1,5,3,5,9,1,3.8,46.6,28,28.5,42.5,11888,94,0,125,0
510200,46,0,2,5,3,11,5,3.8,46.6,28,28.5,42.5,11888,94,0,373,0
510200,47,0,2,7,3,8,7,3.8,46.6,28,28.5,42.5,11888,94,0,373,0
510200,48,0,8,7,5,5,8,3.6,29.6,23,16.5,41,17285,66,0,0,0
510200,49,0,2,5,6,3,10,3.6,29.6,23,16.5,41,17285,66,1,425,0
510200,50,0,12,5,5,5,10,4,10.4,11.7,17.7,36.9,23482,37,2,1370,1
510200,51,1,9,3,5,1,10,4,10.4,11.7,17.7,36.9,23482,37,0,664,0
510200,52,1,9,5,5,5,6,4,10.4,11.7,17.7,36.9,23482,37,0,664,0
510300,1,1,9,8,5,5,4,4,10.4,11.7,17.7,36.9,23482,37,0,664,0
510300,2,1,9,7,8,5,7,4,10.4,11.7,17.7,36.9,23482,37,0,664,0
510300,3,1,9,3,5,9,9,4,10.4,11.7,17.7,36.9,23482,37,0,664,0
510300,4,1,13,9,5,8,3,4,10.4,11.7,17.7,36.9,23482,37,1,712,0
510300,5,1,3,9,3,8,6,4,10.4,11.7,17.7,36.9,23482,37,1,578,1
510300,6,1,3,8,4,8,7,4,10.4,11.7,17.7,36.9,23482,37,1,578,1
510300,7,0,8,5,5,10,1,4,10.4,11.7,17.7,36.9,23482,37,4,1416,0
510300,8,0,10,6,5,5,3,4,10.4,11.7,17.7,36.9,23482,37,1,1072,1
510300,9,0,6,4,7,5,5,4,10.4,11.7,17.7,36.9,23482,37,1,1136,0
510300,10,0,6,8,4,7,7,4,10.4,11.7,17.7,36.9,23482,37,1,1136,0
510300,11,0,6,4,5,6,10,4,10.4,11.7,17.7,36.9,23482,37,1,1136,0
510300,12,1,7,5,6,13,3,4,27.6,28.3,18.5,41.9,15528,74,1,294,1
510300,13,0,4,8,3,9,1,4,27.6,28.3,18.5,41.9,15528,74,0,241,1
510300,14,0,4,5,4,6,4,4,27.6,28.3,18.5,41.9,15528,74,0,241,1
510300,15,0,4,6,7,9,2,4,27.6,28.3,18.5,41.9,15528,74,1,458,0
510300,16,0,4,2,6,5,8,4,27.6,28.3,18.5,41.9,15528,74,1,458,0
510300,17,0,4,6,6,3,5,4,27.6,28.3,18.5,41.9,15528,74,0,437,1
510300,18,1,1,6,5,3,7,4,27.6,28.3,18.5,41.9,15528,74,1,131,1
510300,19,1,1,4,5,9,6,4,27.6,28.3,18.5,41.9,15528,74,1,131,1
510300,20,1,1,6,9,4,6,4,27.6,28.3,18.5,41.9,15528,74,1,131,1
